station_id,date,temp_avg_f,temp_max_f,temp_min_f,temp_extreme_max_f,temp_extreme_min_f,precip_total_in,precip_max_daily_in,days_precip_01in,days_precip_10in,days_precip_1in,cooling_degree_days,heating_degree_days,cooling_dd_season,heating_dd_season,days_min_lte_32f,days_max_lte_32f,days_max_gte_70f,days_max_gte_90f,days_max_lte_0f,wind_speed_avg_mph,year,month,is_growing_season
USC00118740,1914-03-01,2.86,7.16,-1.44,20.0,-13.3,22.8,9.7,10.0,2.0,0.0,0.0,479.6,0.0,2756.6,19.0,3.0,0.0,0.0,0.0,,1914,3,False
USC00118740,1914-04-01,10.29,15.37,5.2,28.3,-5.6,72.9,34.8,9.0,5.0,1.0,8.9,241.2,8.9,2997.8,8.0,1.0,11.0,0.0,0.0,,1914,4,True
USC00118740,1914-05-01,17.54,23.57,11.5,33.3,1.1,49.3,19.8,7.0,4.0,0.0,58.6,83.2,67.5,3081.0,0.0,0.0,19.0,3.0,0.0,,1914,5,True
USC00118740,1914-06-01,23.46,29.84,17.09,36.1,6.7,60.9,24.1,8.0,4.0,0.0,164.7,10.8,232.2,3091.8,0.0,0.0,30.0,12.0,0.0,,1914,6,True
USC00118740,1914-07-01,25.58,32.42,18.74,37.2,12.8,36.5,8.1,4.0,2.0,0.0,218.1,0.0,450.3,0.0,0.0,0.0,30.0,18.0,0.0,,1914,7,True
USC00118740,1914-08-01,23.84,29.87,17.82,35.0,12.8,67.7,19.1,7.0,5.0,0.0,172.2,1.4,622.5,1.4,0.0,0.0,30.0,10.0,0.0,,1914,8,True
USC00118740,1914-09-01,18.32,24.48,12.16,31.1,5.0,53.5,19.8,6.0,4.0,0.0,48.0,48.4,670.5,49.8,0.0,0.0,24.0,0.0,0.0,,1914,9,True
USC00118740,1914-10-01,14.1,19.51,8.68,27.8,-4.4,72.5,42.4,6.0,4.0,1.0,9.2,140.6,679.7,190.4,3.0,0.0,16.0,0.0,0.0,,1914,10,False
USC00118740,1914-11-01,6.73,12.79,0.66,21.1,-15.0,20.3,12.7,5.0,2.0,0.0,0.0,348.1,679.7,538.5,13.0,1.0,3.0,0.0,0.0,,1914,11,False
USC00118740,1914-12-01,-5.45,-1.3,-9.61,14.4,-25.0,57.2,9.7,15.0,9.0,0.0,0.0,737.4,679.7,1275.9,25.0,19.0,0.0,0.0,6.0,,1914,12,False
USC00118740,1915-01-01,-4.51,-0.13,-8.88,9.4,-26.1,46.0,12.7,9.0,5.0,0.0,0.0,650.4,0.0,1926.3,28.0,15.0,0.0,0.0,3.0,,1915,1,False
USC00118740,1915-02-01,2.28,5.8,-1.24,15.6,-10.0,59.1,16.8,10.0,6.0,0.0,0.0,449.4,0.0,2375.7,19.0,4.0,0.0,0.0,0.0,,1915,2,False
USC00118740,1915-03-01,1.75,5.75,-2.24,12.8,-6.7,28.3,11.9,6.0,2.0,0.0,0.0,513.9,0.0,2889.6,25.0,0.0,0.0,0.0,0.0,,1915,3,False
USC00118740,1915-04-01,13.46,19.78,7.15,28.9,-3.3,40.4,13.7,7.0,4.0,0.0,21.7,167.8,21.7,3057.4,7.0,0.0,17.0,0.0,0.0,,1915,4,True
USC00118740,1915-05-01,14.68,20.07,9.29,30.0,3.9,129.9,26.4,12.0,9.0,1.0,9.2,122.3,30.9,3179.7,0.0,0.0,13.0,0.0,0.0,,1915,5,True
USC00118740,1915-06-01,19.76,25.44,14.08,30.0,6.1,75.5,20.3,12.0,7.0,0.0,62.3,19.4,93.2,3199.1,0.0,0.0,28.0,0.0,0.0,,1915,6,True
USC00118740,1915-07-01,22.2,27.05,17.35,32.2,10.0,185.6,38.1,12.0,8.0,3.0,125.3,5.6,218.5,5.6,0.0,0.0,31.0,1.0,0.0,,1915,7,True
USC00118740,1915-08-01,19.47,24.02,14.93,29.4,3.9,124.6,77.2,12.0,7.0,1.0,63.7,28.3,282.2,33.9,0.0,0.0,27.0,0.0,0.0,,1915,8,True
USC00118740,1915-09-01,19.86,25.31,14.41,31.1,5.6,65.5,11.9,11.0,7.0,0.0,81.7,35.8,363.9,69.7,0.0,0.0,25.0,0.0,0.0,,1915,9,True
USC00118740,1915-10-01,12.82,19.39,6.26,26.7,-1.1,16.4,13.0,5.0,1.0,0.0,0.0,166.5,363.9,236.2,3.0,0.0,15.0,0.0,0.0,,1915,10,False
USC00118740,1915-11-01,6.84,12.53,1.15,26.1,-11.1,26.0,14.5,5.0,3.0,0.0,0.3,345.1,364.2,581.3,14.0,1.0,5.0,0.0,0.0,,1915,11,False
USC00118740,1915-12-01,-1.72,1.55,-4.98,7.8,-14.4,72.3,30.5,9.0,5.0,1.0,0.0,621.6,364.2,1202.9,30.0,8.0,0.0,0.0,0.0,,1915,12,False
USC00118740,1916-01-01,-1.25,3.96,-6.45,16.1,-22.8,153.0,45.7,14.0,9.0,2.0,0.0,607.0,0.0,1809.9,25.0,10.0,0.0,0.0,3.0,,1916,1,False
USC00118740,1916-02-01,-3.11,1.4,-7.63,16.1,-21.7,16.1,10.4,5.0,2.0,0.0,0.0,622.0,0.0,2431.9,26.0,12.0,0.0,0.0,2.0,,1916,2,False
USC00118740,1916-03-01,2.66,8.2,-2.88,25.0,-17.2,29.1,11.7,7.0,5.0,0.0,0.0,485.9,0.0,2917.8,23.0,5.0,3.0,0.0,0.0,,1916,3,False
USC00118740,1916-04-01,9.39,15.04,3.74,26.7,-3.3,32.5,10.4,10.0,6.0,0.0,1.4,269.7,1.4,3187.5,5.0,0.0,6.0,0.0,0.0,,1916,4,True
USC00118740,1916-05-01,16.39,22.04,10.74,31.1,2.2,144.8,33.0,16.0,14.0,1.0,36.2,98.2,37.6,3285.7,0.0,0.0,20.0,0.0,0.0,,1916,5,True
USC00118740,1916-06-01,18.74,23.56,13.92,31.1,11.1,98.6,17.3,14.0,12.0,0.0,37.8,25.6,75.4,3311.3,0.0,0.0,25.0,0.0,0.0,,1916,6,True
USC00118740,1916-07-01,26.68,33.08,20.28,38.3,16.1,12.0,5.1,4.0,2.0,0.0,258.8,0.0,334.2,0.0,0.0,0.0,31.0,21.0,0.0,,1916,7,True
USC00118740,1916-08-01,24.69,31.11,18.28,36.1,10.0,43.6,17.0,9.0,4.0,0.0,200.8,3.6,535.0,3.6,0.0,0.0,31.0,16.0,0.0,,1916,8,True
USC00118740,1916-09-01,17.92,24.86,10.99,33.3,0.0,68.3,37.6,5.0,3.0,2.0,60.2,72.5,595.2,76.1,1.0,0.0,24.0,1.0,0.0,,1916,9,True
USC00118740,1916-10-01,12.43,18.91,5.95,30.0,-1.1,57.4,24.9,10.0,5.0,0.0,10.6,193.7,605.8,269.8,5.0,0.0,9.0,0.0,0.0,,1916,10,False
USC00118740,1916-11-01,6.5,11.95,1.06,23.9,-11.1,49.2,25.7,5.0,3.0,1.0,0.0,354.9,605.8,624.7,12.0,2.0,3.0,0.0,0.0,,1916,11,False
USC00118740,1916-12-01,-2.49,2.67,-7.65,18.9,-21.1,50.7,13.0,11.0,6.0,0.0,0.0,645.5,605.8,1270.2,26.0,13.0,0.0,0.0,2.0,,1916,12,False
USC00118740,1917-01-01,-1.87,3.05,-6.79,15.0,-17.8,27.3,16.0,7.0,2.0,0.0,0.0,626.3,0.0,1896.5,28.0,11.0,0.0,0.0,1.0,,1917,1,False
USC00118740,1917-02-01,-4.67,0.57,-9.9,14.4,-24.4,11.4,6.1,4.0,2.0,0.0,0.0,644.0,0.0,2540.5,26.0,12.0,0.0,0.0,6.0,,1917,2,False
USC00118740,1917-03-01,5.24,10.68,-0.2,24.4,-12.2,112.6,74.4,8.0,5.0,1.0,0.0,406.0,0.0,2946.5,18.0,3.0,1.0,0.0,0.0,,1917,3,False
USC00118740,1917-04-01,8.83,14.2,3.45,28.3,-4.4,82.9,17.3,11.0,9.0,0.0,3.8,289.1,3.8,3235.6,6.0,0.0,7.0,0.0,0.0,,1917,4,True
USC00118740,1917-05-01,12.93,18.48,7.38,30.0,1.1,124.9,34.8,12.0,7.0,1.0,17.8,185.3,21.6,3420.9,0.0,0.0,9.0,0.0,0.0,,1917,5,True
USC00118740,1917-06-01,19.53,24.95,14.11,32.2,3.3,163.9,41.9,11.0,8.0,3.0,65.1,29.2,86.7,3450.1,0.0,0.0,24.0,2.0,0.0,,1917,6,True
USC00118740,1917-07-01,22.85,28.55,17.15,34.4,11.1,69.4,32.5,8.0,4.0,1.0,141.1,1.1,227.8,1.1,0.0,0.0,31.0,5.0,0.0,,1917,7,True
USC00118740,1917-08-01,21.4,27.06,15.75,33.9,8.9,96.5,23.1,10.0,6.0,0.0,105.8,10.5,333.6,11.6,0.0,0.0,29.0,5.0,0.0,,1917,8,True
USC00118740,1917-09-01,17.24,23.81,10.66,30.0,2.8,51.0,39.1,5.0,3.0,1.0,24.1,56.9,357.7,68.5,0.0,0.0,25.0,0.0,0.0,,1917,9,True
USC00118740,1917-10-01,7.58,13.25,1.92,26.7,-5.6,59.5,19.6,12.0,7.0,0.0,0.0,333.2,357.7,401.7,14.0,1.0,5.0,0.0,0.0,,1917,10,False
USC00118740,1917-11-01,5.98,11.19,0.76,21.1,-7.2,4.6,1.5,7.0,0.0,0.0,0.0,370.7,357.7,772.4,12.0,1.0,3.0,0.0,0.0,,1917,11,False
USC00118740,1917-12-01,-5.88,-1.56,-10.21,11.1,-24.4,15.3,3.8,10.0,3.0,0.0,0.0,750.7,357.7,1523.1,25.0,18.0,0.0,0.0,9.0,,1917,12,False
USC00118740,1918-01-01,-11.33,-6.84,-15.83,2.2,-29.4,44.3,20.6,7.0,5.0,0.0,0.0,919.6,0.0,2442.7,31.0,29.0,0.0,0.0,11.0,,1918,1,False
USC00118740,1918-02-01,-1.09,4.33,-6.51,18.9,-23.9,47.3,26.2,8.0,3.0,1.0,0.0,543.8,0.0,2986.5,22.0,9.0,0.0,0.0,4.0,,1918,2,False
USC00118740,1918-03-01,8.18,15.33,1.02,24.4,-7.8,40.0,18.3,6.0,3.0,0.0,0.0,314.9,0.0,3301.4,15.0,0.0,9.0,0.0,0.0,,1918,3,False
USC00118740,1918-04-01,7.98,13.56,2.39,25.6,-5.0,172.1,29.2,12.0,10.0,3.0,0.0,310.7,0.0,3612.1,9.0,0.0,3.0,0.0,0.0,,1918,4,True
USC00118740,1918-05-01,18.17,24.11,12.24,31.1,1.1,119.5,27.7,13.0,7.0,1.0,60.6,65.6,60.6,3677.7,0.0,0.0,24.0,0.0,0.0,,1918,5,True
USC00118740,1918-06-01,21.15,27.52,14.78,37.2,7.2,138.1,77.0,7.0,5.0,1.0,97.1,12.6,157.7,3690.3,0.0,0.0,29.0,3.0,0.0,,1918,6,True
USC00118740,1918-07-01,22.02,28.06,15.98,35.0,10.6,63.8,38.4,7.0,4.0,1.0,124.5,10.2,282.2,10.2,0.0,0.0,30.0,6.0,0.0,,1918,7,True
USC00118740,1918-08-01,25.0,30.99,19.02,38.3,11.1,130.8,26.9,10.0,8.0,1.0,206.7,0.0,488.9,10.2,0.0,0.0,31.0,11.0,0.0,,1918,8,True
USC00118740,1918-09-01,14.79,20.64,8.95,26.1,1.1,124.8,54.9,10.0,7.0,2.0,4.2,110.4,493.1,120.6,0.0,0.0,17.0,0.0,0.0,,1918,9,True
USC00118740,1918-10-01,13.9,19.39,8.4,28.3,3.3,71.6,24.4,8.0,5.0,0.0,5.3,142.8,498.4,263.4,0.0,0.0,11.0,0.0,0.0,,1918,10,False
USC00118740,1918-11-01,5.53,10.07,0.99,21.1,-8.3,44.0,16.8,7.0,3.0,0.0,0.0,384.1,498.4,647.5,14.0,1.0,1.0,0.0,0.0,,1918,11,False
USC00118740,1918-12-01,3.35,7.37,-0.68,18.3,-12.2,101.5,27.4,12.0,8.0,1.0,0.0,464.6,498.4,1112.1,21.0,5.0,0.0,0.0,0.0,,1918,12,False
USC00118740,1919-01-01,-0.47,4.45,-5.39,12.8,-22.2,5.4,4.1,3.0,1.0,0.0,0.0,583.0,0.0,1695.1,27.0,6.0,0.0,0.0,2.0,,1919,1,False
USC00118740,1919-02-01,-0.33,4.11,-4.77,13.3,-11.7,48.8,15.5,8.0,6.0,0.0,0.0,522.6,0.0,2217.7,26.0,5.0,0.0,0.0,0.0,,1919,2,False
USC00118740,1919-03-01,5.48,10.98,-0.03,19.4,-12.8,104.6,49.0,8.0,6.0,1.0,0.0,398.6,0.0,2616.3,16.0,1.0,0.0,0.0,0.0,,1919,3,False
USC00118740,1919-04-01,10.93,17.03,4.83,24.4,-4.4,19.0,5.8,10.0,2.0,0.0,0.5,222.6,0.5,2838.9,4.0,0.0,10.0,0.0,0.0,,1919,4,True
USC00118740,1919-05-01,15.16,20.75,9.57,33.3,3.3,83.4,16.3,11.0,8.0,0.0,26.8,125.1,27.3,2964.0,0.0,0.0,15.0,1.0,0.0,,1919,5,True
USC00118740,1919-06-01,23.2,28.82,17.57,32.8,11.1,175.2,48.8,12.0,9.0,2.0,147.0,1.1,174.3,2965.1,0.0,0.0,30.0,5.0,0.0,,1919,6,True
USC00118740,1919-07-01,25.25,32.04,18.47,35.6,13.3,51.8,20.3,5.0,4.0,0.0,214.6,0.0,388.9,0.0,0.0,0.0,31.0,20.0,0.0,,1919,7,True
USC00118740,1919-08-01,22.03,28.04,16.02,34.4,10.0,113.4,59.9,10.0,6.0,1.0,116.3,1.7,505.2,1.7,0.0,0.0,31.0,4.0,0.0,,1919,8,True
USC00118740,1919-09-01,20.56,26.98,14.13,33.3,5.6,62.7,36.8,5.0,4.0,1.0,83.6,16.8,588.8,18.5,0.0,0.0,28.0,3.0,0.0,,1919,9,True
USC00118740,1919-10-01,14.4,20.07,8.74,31.1,0.6,141.9,37.8,13.0,9.0,2.0,26.1,147.8,614.9,166.3,0.0,0.0,14.0,0.0,0.0,,1919,10,False
USC00118740,1919-11-01,4.15,8.92,-0.61,17.2,-8.9,85.6,50.5,8.0,4.0,1.0,0.0,425.4,614.9,591.7,19.0,3.0,0.0,0.0,0.0,,1919,11,False
USC00118740,1919-12-01,-4.56,-0.35,-8.76,10.6,-20.0,3.1,2.8,2.0,1.0,0.0,0.0,709.6,614.9,1301.3,31.0,18.0,0.0,0.0,2.0,,1919,12,False
USC00118740,1920-01-01,-6.6,-2.45,-10.75,5.0,-21.1,21.1,10.2,5.0,2.0,0.0,0.0,773.0,0.0,2074.3,31.0,23.0,0.0,0.0,5.0,,1920,1,False
USC00118740,1920-02-01,-1.77,2.22,-5.75,12.8,-19.4,11.4,6.6,5.0,1.0,0.0,0.0,582.9,0.0,2657.2,28.0,8.0,0.0,0.0,2.0,,1920,2,False
USC00118740,1920-03-01,4.77,10.05,-0.5,22.2,-17.2,86.5,18.8,14.0,9.0,0.0,0.0,420.4,0.0,3077.6,17.0,3.0,3.0,0.0,0.0,,1920,3,False
USC00118740,1920-04-01,7.12,11.89,2.34,22.2,-7.2,144.5,33.0,17.0,13.0,1.0,0.0,336.5,0.0,3414.1,12.0,2.0,3.0,0.0,0.0,,1920,4,True
USC00118740,1920-05-01,15.5,21.15,9.84,28.9,0.6,96.6,35.1,9.0,3.0,3.0,18.3,106.3,18.3,3520.4,0.0,0.0,17.0,0.0,0.0,,1920,5,True
USC00118740,1920-06-01,21.81,27.94,15.69,34.4,8.3,23.9,15.2,6.0,3.0,0.0,118.6,14.2,136.9,3534.6,0.0,0.0,28.0,10.0,0.0,,1920,6,True
USC00118740,1920-07-01,22.96,29.29,16.64,36.7,11.1,78.4,36.1,6.0,4.0,2.0,143.5,0.0,280.4,0.0,0.0,0.0,31.0,8.0,0.0,,1920,7,True
USC00118740,1920-08-01,21.72,27.76,15.68,33.9,8.3,80.7,30.2,10.0,8.0,1.0,115.3,10.3,395.7,10.3,0.0,0.0,29.0,4.0,0.0,,1920,8,True
USC00118740,1920-09-01,20.09,26.33,13.86,31.1,3.3,45.5,17.0,7.0,5.0,0.0,72.9,21.7,468.6,32.0,0.0,0.0,28.0,0.0,0.0,,1920,9,True
USC00118740,1920-10-01,15.32,21.79,8.86,28.3,-3.3,51.4,18.3,6.0,3.0,0.0,22.6,115.9,491.2,147.9,3.0,0.0,18.0,0.0,0.0,,1920,10,False
USC00118740,1920-11-01,4.41,8.75,0.07,18.9,-11.7,32.8,8.6,8.0,4.0,0.0,0.0,417.7,491.2,565.6,15.0,2.0,0.0,0.0,0.0,,1920,11,False
USC00118740,1920-12-01,-0.5,3.64,-4.64,14.4,-24.4,71.4,28.7,10.0,6.0,1.0,0.0,583.9,491.2,1149.5,26.0,7.0,0.0,0.0,1.0,,1920,12,False
USC00118740,1921-01-01,0.63,4.08,-2.82,12.2,-14.4,40.6,14.0,12.0,7.0,0.0,0.0,548.8,0.0,1698.3,25.0,8.0,0.0,0.0,0.0,,1921,1,False
USC00118740,1921-02-01,1.91,5.8,-1.98,20.0,-10.0,12.5,7.1,4.0,2.0,0.0,0.0,459.8,0.0,2158.1,20.0,3.0,0.0,0.0,0.0,,1921,2,False
USC00118740,1921-03-01,9.38,15.67,3.09,26.1,-6.7,148.0,29.0,14.0,10.0,2.0,3.6,281.0,3.6,2439.1,11.0,0.0,6.0,0.0,0.0,,1921,3,False
USC00118740,1921-04-01,12.17,17.69,6.64,25.6,-3.3,133.5,21.6,13.0,9.0,0.0,3.9,188.9,7.5,2628.0,5.0,0.0,8.0,0.0,0.0,,1921,4,True
USC00118740,1921-05-01,17.83,23.8,11.85,32.8,1.7,133.7,114.3,9.0,4.0,1.0,74.4,90.1,81.9,2718.1,0.0,0.0,22.0,3.0,0.0,,1921,5,True
USC00118740,1921-06-01,24.15,29.89,18.42,34.4,8.3,43.0,10.2,15.0,8.0,0.0,179.9,5.3,261.8,2723.4,0.0,0.0,30.0,9.0,0.0,,1921,6,True
USC00118740,1921-07-01,26.58,33.11,20.04,36.7,13.9,64.5,31.0,5.0,3.0,1.0,255.5,0.0,517.3,0.0,0.0,0.0,31.0,25.0,0.0,,1921,7,True
USC00118740,1921-08-01,22.2,27.5,16.91,31.1,10.6,108.3,33.3,9.0,8.0,1.0,99.6,5.3,616.9,5.3,0.0,0.0,26.0,0.0,0.0,,1921,8,True
USC00118740,1921-09-01,21.06,26.16,15.96,30.6,7.2,143.4,32.3,12.0,10.0,2.0,96.1,14.2,713.0,19.5,0.0,0.0,28.0,0.0,0.0,,1921,9,True
USC00118740,1921-10-01,12.55,18.5,6.6,26.7,0.0,56.6,19.8,8.0,4.0,0.0,1.1,180.4,714.1,199.9,2.0,0.0,10.0,0.0,0.0,,1921,10,False
USC00118740,1921-11-01,5.67,10.33,1.0,17.8,-7.8,124.8,57.2,10.0,6.0,1.0,0.0,380.0,714.1,579.9,11.0,1.0,0.0,0.0,0.0,,1921,11,False
USC00118740,1921-12-01,0.85,4.68,-2.99,13.9,-10.6,50.4,22.4,7.0,3.0,0.0,0.0,542.1,714.1,1122.0,26.0,7.0,0.0,0.0,0.0,,1921,12,False
USC00118740,1922-01-01,-4.39,0.95,-9.72,13.3,-21.1,31.3,20.6,6.0,3.0,0.0,0.0,636.1,0.0,1758.1,30.0,11.0,0.0,0.0,3.0,,1922,1,False
USC00118740,1922-02-01,-0.11,4.56,-4.78,20.6,-15.6,40.8,19.1,8.0,4.0,0.0,0.0,516.3,0.0,2274.4,24.0,8.0,0.0,0.0,0.0,,1922,2,False
USC00118740,1922-03-01,5.72,10.36,1.09,21.1,-8.3,212.3,62.0,15.0,10.0,4.0,0.0,390.9,0.0,2665.3,12.0,1.0,1.0,0.0,0.0,,1922,3,False
USC00118740,1922-04-01,11.37,16.66,6.08,23.9,-1.7,194.0,50.3,14.0,12.0,3.0,0.3,209.1,0.3,2874.4,2.0,0.0,6.0,0.0,0.0,,1922,4,True
USC00118740,1922-05-01,18.48,23.85,13.12,28.9,7.8,93.9,44.7,13.0,10.0,1.0,36.1,31.5,36.4,2905.9,0.0,0.0,27.0,0.0,0.0,,1922,5,True
USC00118740,1922-06-01,22.74,29.0,16.47,35.0,10.6,26.2,24.9,3.0,1.0,0.0,133.7,1.7,170.1,2907.6,0.0,0.0,30.0,3.0,0.0,,1922,6,True
USC00118740,1922-07-01,23.29,29.15,17.44,33.9,10.0,63.9,28.7,10.0,3.0,1.0,154.6,0.8,324.7,0.8,0.0,0.0,31.0,6.0,0.0,,1922,7,True
USC00118740,1922-08-01,23.27,29.7,16.85,33.9,10.6,71.7,43.2,6.0,4.0,1.0,154.2,1.1,478.9,1.9,0.0,0.0,31.0,9.0,0.0,,1922,8,True
USC00118740,1922-09-01,20.81,27.83,13.79,36.7,4.4,14.5,9.4,4.0,2.0,0.0,101.9,27.5,580.8,29.4,0.0,0.0,27.0,7.0,0.0,,1922,9,True
USC00118740,1922-10-01,14.33,20.98,7.68,32.2,-1.1,80.5,37.6,7.0,5.0,1.0,28.4,152.4,609.2,181.8,2.0,0.0,13.0,1.0,0.0,,1922,10,False
USC00118740,1922-11-01,6.13,10.5,1.76,20.0,-7.8,58.5,18.0,10.0,8.0,0.0,0.0,366.1,609.2,547.9,15.0,0.0,0.0,0.0,0.0,,1922,11,False
USC00118740,1922-12-01,-0.61,4.23,-5.45,15.6,-21.1,46.0,24.1,6.0,4.0,0.0,0.0,587.2,609.2,1135.1,28.0,11.0,0.0,0.0,2.0,,1922,12,False
USC00118740,1923-01-01,,,-3.23,,-7.8,40.0,8.6,10.0,5.0,0.0,,,,,25.0,,,,0.0,,1923,1,False
USC00118740,1923-02-01,-4.24,-0.05,-8.44,8.3,-20.6,34.3,19.1,12.0,2.0,0.0,0.0,632.1,,,25.0,13.0,0.0,0.0,2.0,,1923,2,False
USC00118740,1923-03-01,2.37,7.96,-3.22,18.3,-17.2,133.3,47.2,11.0,7.0,2.0,0.0,494.9,,,25.0,2.0,0.0,0.0,0.0,,1923,3,False
USC00118740,1923-04-01,9.73,15.87,3.58,25.0,-6.1,75.2,28.2,11.0,6.0,1.0,0.0,258.1,,,7.0,0.0,5.0,0.0,0.0,,1923,4,True
USC00118740,1923-05-01,15.49,21.53,9.45,27.8,0.0,133.7,27.2,14.0,9.0,3.0,15.1,103.3,,,2.0,0.0,18.0,0.0,0.0,,1923,5,True
USC00118740,1923-06-01,22.12,27.54,16.69,36.7,7.2,81.2,34.0,8.0,5.0,1.0,130.5,17.0,,,0.0,0.0,27.0,5.0,0.0,,1923,6,True
USC00118740,1923-07-01,24.23,30.09,18.38,35.0,10.6,82.8,29.0,7.0,6.0,2.0,183.8,0.8,,0.8,0.0,0.0,31.0,11.0,0.0,,1923,7,True
USC00118740,1923-08-01,22.2,27.71,16.68,33.3,7.2,103.6,7.6,10.0,7.0,0.0,129.0,9.2,,10.0,0.0,0.0,30.0,3.0,0.0,,1923,8,True
USC00118740,1923-09-01,18.49,23.69,13.29,28.3,1.1,75.8,20.3,7.0,6.0,0.0,48.4,43.7,,53.7,0.0,0.0,25.0,0.0,0.0,,1923,9,True
USC00118740,1923-10-01,10.55,16.01,5.08,25.0,-6.1,96.1,45.5,9.0,4.0,1.0,0.3,241.7,,295.4,6.0,0.0,7.0,0.0,0.0,,1923,10,False
USC00118740,1923-11-01,5.93,10.56,1.3,18.3,-3.9,42.6,14.2,8.0,6.0,0.0,0.0,372.1,,667.5,12.0,0.0,0.0,0.0,0.0,,1923,11,False
USC00118740,1923-12-01,4.37,8.55,0.19,15.6,-11.1,127.1,29.7,15.0,9.0,2.0,0.0,432.8,,1100.3,17.0,0.0,0.0,0.0,0.0,,1923,12,False
USC00118740,1924-01-01,-6.62,-1.42,-11.81,8.9,-27.8,43.2,18.3,8.0,3.0,0.0,0.0,773.4,0.0,1873.7,29.0,14.0,0.0,0.0,9.0,,1924,1,False
USC00118740,1924-02-01,-1.61,2.2,-5.42,15.0,-13.3,49.1,26.9,8.0,3.0,1.0,0.0,578.4,0.0,2452.1,27.0,12.0,0.0,0.0,0.0,,1924,2,False
USC00118740,1924-03-01,1.86,5.25,-1.54,17.8,-8.3,69.4,26.4,17.0,7.0,1.0,0.0,510.8,0.0,2962.9,23.0,5.0,0.0,0.0,0.0,,1924,3,False
USC00118740,1924-04-01,11.54,17.74,5.34,27.2,-5.0,91.8,19.8,13.0,9.0,0.0,3.6,207.4,3.6,3170.3,4.0,1.0,9.0,0.0,0.0,,1924,4,True
USC00118740,1924-05-01,12.98,18.64,7.31,28.3,2.2,68.4,16.0,15.0,6.0,0.0,4.2,170.3,7.8,3340.6,0.0,0.0,11.0,0.0,0.0,,1924,5,True
USC00118740,1924-06-01,20.23,25.56,14.89,33.9,6.1,220.6,50.5,17.0,10.0,2.0,79.6,22.8,87.4,3363.4,0.0,0.0,26.0,2.0,0.0,,1924,6,True
USC00118740,1924-07-01,22.03,28.01,16.05,34.4,8.9,21.8,8.1,7.0,2.0,0.0,124.4,9.7,211.8,9.7,0.0,0.0,30.0,6.0,0.0,,1924,7,True
USC00118740,1924-08-01,22.8,28.38,17.23,35.6,8.9,194.4,99.1,10.0,7.0,3.0,140.8,2.2,352.6,11.9,0.0,0.0,31.0,6.0,0.0,,1924,8,True
USC00118740,1924-09-01,16.13,21.71,10.55,31.1,2.2,56.3,16.8,12.0,5.0,0.0,20.6,86.7,373.2,98.6,0.0,0.0,18.0,0.0,0.0,,1924,9,True
USC00118740,1924-10-01,15.37,22.35,8.38,28.3,-1.1,34.6,18.3,4.0,4.0,0.0,10.9,102.8,384.1,201.4,2.0,0.0,22.0,0.0,0.0,,1924,10,False
USC00118740,1924-11-01,5.57,10.62,0.52,23.9,-8.9,21.1,12.7,4.0,2.0,0.0,1.4,384.3,385.5,585.7,16.0,2.0,3.0,0.0,0.0,,1924,11,False
USC00118740,1924-12-01,-4.43,0.17,-9.02,14.4,-28.9,155.7,49.3,11.0,10.0,2.0,0.0,705.5,385.5,1291.2,27.0,17.0,0.0,0.0,7.0,,1924,12,False
USC00118740,1925-01-01,-4.19,0.59,-8.96,7.8,-17.8,18.6,8.9,4.0,3.0,0.0,0.0,698.2,0.0,1989.4,31.0,14.0,0.0,0.0,1.0,,1925,1,False
USC00118740,1925-02-01,1.84,6.56,-2.89,18.3,-15.0,32.6,10.2,6.0,4.0,0.0,0.0,461.9,0.0,2451.3,21.0,3.0,0.0,0.0,0.0,,1925,2,False
USC00118740,1925-03-01,5.65,11.95,-0.65,23.9,-18.3,117.4,63.8,8.0,5.0,2.0,0.0,393.2,0.0,2844.5,16.0,2.0,3.0,0.0,1.0,,1925,3,False
USC00118740,1925-04-01,14.03,20.85,7.2,31.1,-3.9,47.0,15.2,10.0,6.0,0.0,17.3,146.5,17.3,2991.0,3.0,0.0,14.0,0.0,0.0,,1925,4,True
USC00118740,1925-05-01,14.96,22.39,7.53,34.4,-1.7,5.6,4.1,3.0,1.0,0.0,35.0,139.7,52.3,3130.7,1.0,0.0,17.0,4.0,0.0,,1925,5,True
USC00118740,1925-06-01,23.51,29.58,17.43,36.1,8.9,57.8,18.5,10.0,6.0,0.0,157.9,2.7,210.2,3133.4,0.0,0.0,29.0,9.0,0.0,,1925,6,True
USC00118740,1925-07-01,24.11,30.22,18.0,38.9,11.7,28.5,8.6,9.0,4.0,0.0,181.0,1.9,391.2,1.9,0.0,0.0,30.0,12.0,0.0,,1925,7,True
USC00118740,1925-08-01,23.01,29.28,16.74,34.4,11.1,87.4,32.0,10.0,6.0,1.0,146.1,1.1,537.3,3.0,0.0,0.0,31.0,9.0,0.0,,1925,8,True
USC00118740,1925-09-01,22.33,27.83,16.83,37.2,8.3,133.2,57.4,9.0,8.0,2.0,135.0,15.0,672.3,18.0,0.0,0.0,25.0,9.0,0.0,,1925,9,True
USC00118740,1925-10-01,7.35,11.35,3.35,25.6,-10.6,117.1,33.5,20.0,11.0,1.0,3.4,343.8,675.7,361.8,10.0,1.0,3.0,0.0,0.0,,1925,10,False
