"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (100 TO 139 ACRES) AND AREA HARVESTED: (100 TO 249 ACRES)","337","32.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (100 TO 139 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","1,800","7.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (140 TO 179 ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","183","9.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (140 TO 179 ACRES) AND AREA HARVESTED: (100 TO 249 ACRES)","495","51.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (140 TO 179 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","1,722","8.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (180 TO 219 ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","84","17.4"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (180 TO 219 ACRES) AND AREA HARVESTED: (100 TO 249 ACRES)","630","27.4"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (180 TO 219 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","994","8.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (2,000 OR MORE ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","3","(L)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (2,000 OR MORE ACRES) AND AREA HARVESTED: (100 TO 249 ACRES)","41","46.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (2,000 OR MORE ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","1","(L)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (2,000 OR MORE ACRES) AND AREA HARVESTED: (250 TO 499 ACRES)","81","70.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (2,000 OR MORE ACRES) AND AREA HARVESTED: (500 OR MORE ACRES)","2,546","13.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (220 TO 259 ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","67","17.1"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (220 TO 259 ACRES) AND AREA HARVESTED: (100 TO 249 ACRES)","827","48.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (220 TO 259 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","605","13.1"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (220 TO 259 ACRES) AND AREA HARVESTED: (250 TO 499 ACRES)","2","(H)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (260 TO 499 ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","132","29.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (260 TO 499 ACRES) AND AREA HARVESTED: (100 TO 249 ACRES)","4,303","19.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (260 TO 499 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","1,012","42.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (260 TO 499 ACRES) AND AREA HARVESTED: (250 TO 499 ACRES)","580","47.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (50.0 TO 69.9 ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","509","8.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (50.0 TO 69.9 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","983","5.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (500 TO 999 ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","52","62.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (500 TO 999 ACRES) AND AREA HARVESTED: (100 TO 249 ACRES)","1,818","31.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (500 TO 999 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","295","46.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (500 TO 999 ACRES) AND AREA HARVESTED: (250 TO 499 ACRES)","4,050","19.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (500 TO 999 ACRES) AND AREA HARVESTED: (500 OR MORE ACRES)","417","25.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (70.0 TO 99.9 ACRES) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","458","5.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","AREA OPERATED AND AREA HARVESTED","AREA OPERATED: (70.0 TO 99.9 ACRES) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","1,978","3.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","238","7.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","6,198","0.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","1,967","7.1"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","6,865","3.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","413","9.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","2,621","9.1"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","6,507","6.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","927","6.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","4,340","8.1"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","5,044","1.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","70","22.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (1,000 TO 2,499 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","238","7.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (1,000,000 OR MORE $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","8","37.5"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (1,000,000 OR MORE $) AND AREA HARVESTED: (100 TO 249 ACRES)","178","16.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (1,000,000 OR MORE $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","39","22.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (1,000,000 OR MORE $) AND AREA HARVESTED: (250 TO 499 ACRES)","829","7.4"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (1,000,000 OR MORE $) AND AREA HARVESTED: (500 OR MORE ACRES)","5,144","1.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (10,000 TO 24,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","1,505","7.5"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (10,000 TO 24,999 $) AND AREA HARVESTED: (100 TO 249 ACRES)","5","73.5"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (10,000 TO 24,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","457","7.5"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (100,000 TO 249,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","162","22.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (100,000 TO 249,999 $) AND AREA HARVESTED: (100 TO 249 ACRES)","2,552","4.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (100,000 TO 249,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","4,055","3.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (100,000 TO 249,999 $) AND AREA HARVESTED: (250 TO 499 ACRES)","76","(H)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (100,000 TO 249,999 $) AND AREA HARVESTED: (500 OR MORE ACRES)","20","(H)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (2,500 TO 4,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","389","10.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (2,500 TO 4,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","24","19.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (25,000 TO 49,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","997","8.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (25,000 TO 49,999 $) AND AREA HARVESTED: (100 TO 249 ACRES)","46","49.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (25,000 TO 49,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","1,572","10.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (25,000 TO 49,999 $) AND AREA HARVESTED: (500 OR MORE ACRES)","6","(L)"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (250,000 TO 499,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","38","37.4"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (250,000 TO 499,999 $) AND AREA HARVESTED: (100 TO 249 ACRES)","4,579","14.6"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (250,000 TO 499,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","503","15.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (250,000 TO 499,999 $) AND AREA HARVESTED: (250 TO 499 ACRES)","1,294","38.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (250,000 TO 499,999 $) AND AREA HARVESTED: (500 OR MORE ACRES)","93","21.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (5,000 TO 9,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","854","7.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (5,000 TO 9,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","73","21.7"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (50,000 TO 99,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","443","12.4"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (50,000 TO 99,999 $) AND AREA HARVESTED: (100 TO 249 ACRES)","203","13.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (50,000 TO 99,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","3,678","7.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (50,000 TO 99,999 $) AND AREA HARVESTED: (250 TO 499 ACRES)","16","99.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (500,000 TO 999,999 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","13","25.3"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (500,000 TO 999,999 $) AND AREA HARVESTED: (100 TO 249 ACRES)","1,071","9.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (500,000 TO 999,999 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","79","17.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (500,000 TO 999,999 $) AND AREA HARVESTED: (250 TO 499 ACRES)","3,322","3.4"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (500,000 TO 999,999 $) AND AREA HARVESTED: (500 OR MORE ACRES)","559","28.0"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (LESS THAN 1,000 $) AND AREA HARVESTED: (1.0 TO 24.9 ACRES)","66","20.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","ECONOMIC CLASS AND AREA HARVESTED","ECONOMIC CLASS: (LESS THAN 1,000 $) AND AREA HARVESTED: (25.0 TO 99.9 ACRES)","4","97.8"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","281","10.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","6,138","0.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","2,003","7.2"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","6,834","3.9"
"CENSUS","2022","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - OPERATIONS WITH AREA HARVESTED","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","491","7.4"
